timestamp,symbol,entry,sl,tp,rsi,volume_ratio,atr_pct,ma_slope,regime,strategy_name,outcome
2026-03-05 09:59:42.557799,AADI.JK,10300.0,9321.42857142857,10789.285714285714,76.82119205298014,1.8636664891173087,0.04750346740638,0.1175115207373272,0,MA_Cross,
2026-03-05 09:59:42.645418,ABMM.JK,2990.0,2825.714285714286,3072.1428571428573,70.2127659574468,5.490239724632921,0.0274725274725274,0.0026486373457865,0,MA_Cross,
2026-03-05 09:59:42.971730,ADMR.JK,2010.0,1777.857142857143,2126.0714285714284,57.69230769230769,1.6326359552287193,0.0577469793887704,0.0544707639778061,0,MA_Cross,
2026-03-05 09:59:43.011612,ADRO.JK,2400.0,2224.285714285714,2487.8571428571427,71.69811320754718,1.6357790251695412,0.0366071428571428,0.0627046036970805,0,MA_Cross,
2026-03-05 09:59:43.431130,AMAN.JK,298.0,223.14285714285717,335.42857142857144,55.35714285714286,0.6499614224194091,0.1255992329817833,0.1477633925110473,0,MA_Cross,
2026-03-05 09:59:43.645575,ANTM.JK,4050.0,3618.571428571429,4265.714285714285,54.65116279069768,1.4472192024623514,0.0532627865961199,0.0624166581187814,0,MA_Cross,
2026-03-05 09:59:43.700150,APEX.JK,236.0,195.0,256.5,59.75609756097561,4.144674600879454,0.086864406779661,-0.0510150507525376,0,MA_Cross,
2026-03-05 09:59:43.980177,ASGR.JK,1590.0,1418.571428571429,1675.7142857142858,29.629629629629637,0.5662769711558396,0.0539083557951482,0.1586324786324786,0,MA_Cross,
2026-03-05 09:59:44.229359,AUTO.JK,2750.0,2587.1428571428573,2831.428571428572,58.33333333333333,2.0458928359507893,0.0296103896103896,0.0061043698354798,0,MA_Cross,
2026-03-05 09:59:44.706054,BBTN.JK,1255.0,1163.571428571429,1300.7142857142858,44.44444444444444,1.024019176464155,0.0364257256687535,0.0730895677972897,0,MA_Cross,
2026-03-05 09:59:44.844022,BDMN.JK,2620.0,2447.1428571428573,2706.428571428572,49.25373134328358,1.563595000261493,0.0329880043620501,0.0442255697180378,0,MA_Cross,
2026-03-05 09:59:44.939627,BELL.JK,162.0,88.57142857142857,198.7142857142857,58.92116182572614,1.7781516424704291,0.2266313932980599,0.2813068420316217,0,MA_Cross,
2026-03-05 09:59:45.094965,BINA.JK,4650.0,4478.571428571428,4735.714285714285,41.66666666666667,3.4446564885496183,0.0184331797235023,0.0107645180774871,0,MA_Cross,
2026-03-05 09:59:45.131312,BIPI.JK,260.0,186.7142857142857,296.6428571428572,67.88079470198676,0.781259905607709,0.1409340659340659,0.1899791231732775,0,MA_Cross,
2026-03-05 09:59:45.884376,BSSR.JK,3950.0,3882.857142857143,3983.571428571429,60.869565217391305,3.346930450744442,0.0084990958408679,0.005106769164332,0,MA_Cross,
2026-03-05 09:59:46.060045,BUKK.JK,1660.0,1394.2857142857142,1792.857142857143,60.3448275862069,0.3127198998151351,0.0800344234079173,-0.0248161196612893,0,MA_Cross,
2026-03-05 09:59:47.004255,DGNS.JK,302.0,257.42857142857144,324.2857142857143,50.0,3.1843673546201616,0.0737937559129612,0.1573059188147252,0,MA_Cross,
2026-03-05 09:59:47.500861,ECII.JK,226.0,168.0,255.0,52.23880597014925,0.3324003572025862,0.1283185840707964,0.0835998172681588,0,MA_Cross,
2026-03-05 09:59:47.570697,ELSA.JK,875.0,735.7142857142858,944.6428571428572,60.0,2.3981311235749083,0.0795918367346938,0.2291537986411364,0,MA_Cross,
2026-03-05 09:59:47.796444,ESSA.JK,740.0,662.8571428571429,778.5714285714286,73.07692307692308,2.210406418546332,0.0521235521235521,-0.0041879944160075,0,MA_Cross,
2026-03-05 09:59:48.795897,HRTA.JK,3000.0,2635.714285714286,3182.1428571428573,71.1864406779661,0.9852343595098828,0.0607142857142857,0.1116161824868795,0,MA_Cross,
2026-03-05 09:59:48.956391,ICON.JK,97.0,65.57142857142857,112.71428571428572,55.99999999999999,5.720307039554581,0.1620029455081001,0.0905326768128917,0,MA_Cross,
2026-03-05 09:59:48.986857,IDPR.JK,308.0,287.42857142857144,318.2857142857143,66.66666666666666,2.0673712021136064,0.0333951762523191,0.0109328411188413,0,MA_Cross,
2026-03-05 09:59:49.016875,IFSH.JK,3250.0,2407.142857142857,3671.428571428572,75.45731707317073,2.129409903496282,0.1296703296703296,0.0922003966984451,0,MA_Cross,
2026-03-05 09:59:49.080691,IKBI.JK,550.0,472.8571428571429,588.5714285714286,51.11111111111111,0.3866888845324446,0.0701298701298701,0.039032435404068,0,MA_Cross,
2026-03-05 09:59:49.274497,INCO.JK,6475.0,5528.571428571428,6948.214285714285,51.49700598802396,1.3861058936992927,0.0730832873690016,0.1050616346511139,0,MA_Cross,
2026-03-05 09:59:49.402363,INDY.JK,3900.0,3320.0,4190.0,55.8974358974359,1.591261197307836,0.0743589743589743,0.143516773464003,0,MA_Cross,
2026-03-05 09:59:49.435753,INKP.JK,9725.0,8303.57142857143,10435.714285714286,55.06072874493927,1.1959354144052472,0.0730811604847594,0.0475444096133751,0,MA_Cross,
2026-03-05 09:59:49.706282,ISSP.JK,505.0,450.7142857142857,532.1428571428571,57.87234042553192,1.7012565297190456,0.0537482319660537,0.0626371734733399,0,MA_Cross,
2026-03-05 09:59:49.810675,JAYA.JK,126.0,78.85714285714286,149.57142857142858,51.485148514851495,0.7082995854928478,0.1870748299319728,0.0654496173469388,0,MA_Cross,
2026-03-05 09:59:49.937027,JRPT.JK,1090.0,1057.857142857143,1106.071428571429,54.54545454545455,0.9511069493679352,0.0147444298820445,0.0120481927710843,0,MA_Cross,
2026-03-05 09:59:50.398272,KKGI.JK,342.0,322.0,352.0,69.56521739130434,5.969551542537629,0.0292397660818713,-0.0239328069905381,0,MA_Cross,
2026-03-05 09:59:50.807382,LPCK.JK,740.0,622.8571428571429,798.5714285714286,49.18032786885246,0.6455666097992502,0.0791505791505791,0.102562317226013,0,MA_Cross,
2026-03-05 09:59:50.926888,LPPF.JK,1840.0,1774.2857142857142,1872.857142857143,35.8974358974359,3.4140455130175424,0.0178571428571428,0.0419634052810342,0,MA_Cross,
2026-03-05 09:59:51.115418,MAIN.JK,815.0,746.4285714285714,849.2857142857143,60.3448275862069,2.373977185918289,0.0420683610867659,-0.0303651266766021,0,MA_Cross,
2026-03-05 09:59:51.308971,MBMA.JK,710.0,567.1428571428571,781.4285714285714,52.252252252252255,0.956413565048403,0.1006036217303823,0.0801418439716312,0,MA_Cross,
2026-03-05 09:59:51.458891,MDKA.JK,3430.0,3011.428571428572,3639.285714285714,59.88372093023256,1.2683573777468875,0.0610162432319866,0.1240297220195051,0,MA_Cross,
2026-03-05 09:59:51.549308,MEDC.JK,1820.0,1577.142857142857,1941.4285714285716,66.66666666666666,3.2148392327704887,0.0667189952904238,0.0859267057043225,0,MA_Cross,
2026-03-05 09:59:51.585971,MEGA.JK,4000.0,3156.428571428572,4421.785714285715,61.0062893081761,0.5564399165163253,0.1054464285714285,0.0836192109777015,0,MA_Cross,
2026-03-05 09:59:52.014545,MPMX.JK,1005.0,980.0,1017.5,47.05882352941176,2.493778731648542,0.0124378109452736,0.0168134507606084,0,MA_Cross,
2026-03-05 09:59:52.205256,MTFN.JK,30.0,24.42857142857143,32.785714285714285,62.50000000000001,0.6290545032173015,0.0928571428571428,-0.0356885364095168,0,MA_Cross,
2026-03-05 09:59:52.465173,NFCX.JK,1865.0,1582.857142857143,2006.071428571429,74.14965986394557,0.1901414537178416,0.0756415166602834,0.0595074384298037,0,MA_Cross,
2026-03-05 09:59:52.584053,NISP.JK,1480.0,1425.7142857142858,1507.142857142857,25.71428571428572,1.066414426395321,0.0183397683397683,0.0471562521387996,0,MA_Cross,
2026-03-05 09:59:52.853551,PANS.JK,1680.0,1590.7142857142858,1724.642857142857,70.6896551724138,1.2119518978018768,0.0265731292517006,0.0484896661367249,0,MA_Cross,
2026-03-05 09:59:52.967609,PGAS.JK,2340.0,2171.428571428572,2424.285714285714,60.3448275862069,1.5125086270277135,0.036019536019536,0.0710208353153839,0,MA_Cross,
2026-03-05 09:59:53.230601,POWR.JK,730.0,692.1428571428571,748.9285714285714,68.75,0.7982429898359005,0.0259295499021526,0.0051437429537767,0,MA_Cross,
2026-03-05 09:59:53.436964,PSSI.JK,368.0,339.1428571428572,382.4285714285714,56.81818181818182,2.158122376288004,0.0392080745341614,-0.0133531157270028,0,MA_Cross,
2026-03-05 09:59:53.473085,PTBA.JK,2860.0,2712.8571428571427,2933.5714285714284,71.875,3.675103652255388,0.0257242757242757,0.0535929345644319,0,MA_Cross,
2026-03-05 09:59:53.751476,RALS.JK,510.0,478.2857142857143,525.8571428571429,64.65517241379311,2.0482798441401515,0.0310924369747899,0.0675487767783427,0,MA_Cross,
2026-03-05 09:59:53.785273,RDTX.JK,16150.0,14757.142857142857,16846.428571428572,57.55813953488372,0.0235478806907378,0.0431225121627598,0.0600401077187474,0,MA_Cross,
2026-03-05 09:59:54.381110,SILO.JK,2700.0,2535.714285714286,2782.1428571428573,44.23076923076923,1.5384048976500535,0.0304232804232804,0.0393790230973116,0,MA_Cross,
2026-03-05 09:59:54.575976,SMDR.JK,400.0,359.1428571428572,420.4285714285714,58.97435897435897,2.1569381863160024,0.0510714285714285,0.0034602076124566,0,MA_Cross,
2026-03-05 09:59:54.691062,SMSM.JK,1795.0,1734.2857142857142,1825.357142857143,55.55555555555556,1.7468449256012617,0.0169120573020294,0.0169323835368611,0,MA_Cross,
2026-03-05 09:59:54.733438,SOCI.JK,645.0,477.1428571428571,728.9285714285714,57.407407407407405,1.247260320000062,0.1301218161683278,0.0473593073593074,0,MA_Cross,
2026-03-05 09:59:54.842476,SPTO.JK,645.0,625.0,655.0,55.55555555555556,2.29512493774644,0.0155038759689922,0.0036468032278088,0,MA_Cross,
2026-03-05 09:59:55.034400,TAPG.JK,1570.0,1439.2857142857142,1635.357142857143,56.589147286821714,1.7973814441802982,0.0416287534121929,0.0049652432969215,0,MA_Cross,
2026-03-05 09:59:55.244056,TCPI.JK,11625.0,10785.714285714286,12044.642857142857,57.66423357664234,0.3321167656551144,0.0360983102918586,0.1039273181752631,0,MA_Cross,
2026-03-05 09:59:55.375867,TINS.JK,3890.0,3250.0,4210.0,60.23166023166024,1.7030843187456888,0.0822622107969151,0.0716257245376759,0,MA_Cross,
2026-03-05 09:59:55.412269,TKIM.JK,9375.0,7957.142857142857,10083.92857142857,67.6,1.7154985456896243,0.0756190476190476,0.0438770292726575,0,MA_Cross,
2026-03-05 09:59:55.970612,TUGU.JK,1255.0,1095.7142857142858,1334.642857142857,47.61904761904762,2.554063968525437,0.0634604439385315,0.0812439729990356,0,MA_Cross,
2026-03-05 09:59:56.017969,ULTJ.JK,1525.0,1372.857142857143,1601.071428571429,50.0,1.2009429543186494,0.0498829039812646,0.0414598636754682,0,MA_Cross,
2026-03-05 09:59:56.720040,YULE.JK,3330.0,2937.1428571428573,3526.428571428572,66.66666666666666,0.7621951219512195,0.0589875589875589,0.02855550049554,0,MA_Cross,
2026-03-05 10:18:29.516473,AADI.JK,10275.0,9292.857142857143,10766.07142857143,74.10071942446044,0.06726259606834264,0.04779283976364268,0.12094531974050046,0,MA_Cross,
2026-03-05 10:18:29.602025,ABMM.JK,3030.0,2871.4285714285716,3109.285714285714,67.44186046511628,0.161794333535271,0.02616690240452617,0.004661518124260799,0,MA_Cross,
2026-03-05 10:18:29.881222,ADMR.JK,2040.0,1811.4285714285713,2154.285714285714,56.86274509803922,0.07913443995237529,0.056022408963585436,0.05104906220197091,0,MA_Cross,
2026-03-05 10:18:29.910528,ADRO.JK,2440.0,2267.1428571428573,2526.4285714285716,71.15384615384616,0.06126826232463204,0.035421545667447304,0.06183744508665434,0,MA_Cross,
2026-03-05 10:18:30.411648,AMAN.JK,310.0,239.71428571428572,345.14285714285717,52.83018867924528,0.016946446347493222,0.11336405529953918,0.15887922407820812,0,MA_Cross,
2026-03-05 10:18:30.665286,ANTM.JK,4190.0,3755.714285714286,4407.142857142857,55.68181818181818,0.09346388759097678,0.051824070917149676,0.059123343527013254,0,MA_Cross,
2026-03-05 10:18:30.701363,APEX.JK,244.0,203.0,264.5,58.22784810126581,0.13287241689637022,0.08401639344262295,-0.03645376381821373,0,MA_Cross,
2026-03-05 10:18:31.103891,ASGR.JK,1620.0,1452.142857142857,1703.9285714285713,34.862385321100916,0.005832182343859142,0.05180776014109348,0.14761063150023798,0,MA_Cross,
2026-03-05 10:18:31.413640,AUTO.JK,2780.0,2617.1428571428573,2861.4285714285716,62.295081967213115,0.037943197627847494,0.02929085303186023,0.00858927641853198,0,MA_Cross,
2026-03-05 10:18:32.301333,BBTN.JK,1295.0,1205.0,1340.0,42.857142857142854,0.05274771098394917,0.03474903474903475,0.07331413486921054,0,MA_Cross,
2026-03-05 10:18:32.494558,BDMN.JK,2670.0,2495.714285714286,2757.1428571428573,52.112676056338024,0.022218424200991283,0.032637774210807914,0.04496028379733165,0,MA_Cross,
2026-03-05 10:18:32.596888,BELL.JK,173.0,98.28571428571429,210.35714285714286,58.92116182572614,0.06903662575691047,0.21593724194880262,0.25465709948944387,0,MA_Cross,
2026-03-05 10:18:32.714147,BFIN.JK,760.0,714.2857142857143,782.8571428571429,65.625,0.010416800982918657,0.030075187969924814,0.01780024934201416,0,MA_Cross,
2026-03-05 10:18:32.800041,BINA.JK,4650.0,4478.571428571428,4735.714285714285,41.66666666666667,3.4446564885496183,0.018433179723502304,0.010764518077487193,0,MA_Cross,
2026-03-05 10:18:32.860779,BIPI.JK,282.0,210.14285714285714,317.92857142857144,68.19672131147541,0.12116589141893748,0.1274062816616008,0.19795589026358248,0,MA_Cross,
2026-03-05 10:18:33.112167,BJTM.JK,570.0,544.2857142857143,582.8571428571429,44.444444444444436,0.08737781836438277,0.02255639097744361,0.026231832683445505,0,MA_Cross,
2026-03-05 10:18:33.282841,BMRI.JK,5075.0,4781.428571428572,5221.785714285715,51.865671641791046,0.08810182604813326,0.028923293455313158,0.028364671048952066,0,MA_Cross,
2026-03-05 10:18:33.841327,BSSR.JK,3970.0,3901.4285714285716,4004.285714285714,62.5,0.08647815570349124,0.008636200071968334,0.005061475279024547,0,MA_Cross,
2026-03-05 10:18:34.068079,BUKK.JK,1660.0,1422.857142857143,1778.5714285714287,55.33980582524272,0.00725242049534032,0.07142857142857142,-0.011440441495628477,0,MA_Cross,
2026-03-05 10:18:35.222934,DGNS.JK,302.0,258.0,324.0,48.64864864864865,0.004223517955817309,0.0728476821192053,0.14862330257333636,0,MA_Cross,
2026-03-05 10:18:36.079244,ECII.JK,234.0,178.28571428571428,261.85714285714283,54.929577464788736,0.006336673816546956,0.11904761904761905,0.0833787961447536,0,MA_Cross,
2026-03-05 10:18:36.180829,ELSA.JK,895.0,757.1428571428571,963.9285714285714,62.13592233009709,0.16716922639759257,0.07701516360734238,0.2274640798023245,0,MA_Cross,
2026-03-05 10:18:36.600015,ESSA.JK,755.0,676.4285714285714,794.2857142857143,75.92592592592592,0.2286183612450111,0.05203405865657521,0.0033225158399010617,0,MA_Cross,
2026-03-05 10:18:37.821358,HRTA.JK,3060.0,2697.1428571428573,3241.4285714285716,71.900826446281,0.061978769952993513,0.05929038281979458,0.1177408149086599,0,MA_Cross,
2026-03-05 10:18:37.866958,HRUM.JK,1135.0,989.2857142857142,1207.857142857143,50.0,0.10861856717166375,0.06419131529263689,0.009389671361502266,0,MA_Cross,
2026-03-05 10:18:38.191880,ICON.JK,95.0,63.285714285714285,110.85714285714286,54.90196078431373,0.08595712044273118,0.16691729323308271,0.09322789039875255,0,MA_Cross,
2026-03-05 10:18:38.295051,IFSH.JK,3250.0,2407.142857142857,3671.4285714285716,75.45731707317073,2.129409903496282,0.12967032967032968,0.09220039669844514,0,MA_Cross,
2026-03-05 10:18:38.378234,IKBI.JK,550.0,475.7142857142857,587.1428571428571,51.11111111111111,0.0012434253882595775,0.06753246753246754,0.03945441230318556,0,MA_Cross,
2026-03-05 10:18:38.583093,INCO.JK,6700.0,5778.571428571428,7160.714285714285,48.07692307692307,0.08748453749775456,0.06876332622601279,0.09894507675807207,0,MA_Cross,
2026-03-05 10:18:38.713626,INDY.JK,3900.0,3344.285714285714,4177.857142857143,56.77083333333334,0.06700158164103133,0.07124542124542124,0.1435409673007585,0,MA_Cross,
2026-03-05 10:18:38.747804,INKP.JK,10000.0,8571.42857142857,10714.285714285714,55.06072874493927,0.06607084271951434,0.07142857142857144,0.048257023933402705,0,MA_Cross,
2026-03-05 10:18:39.053010,ISSP.JK,520.0,462.7142857142857,548.6428571428571,60.08064516129033,0.060332521968728084,0.05508241758241758,0.06704832968823703,0,MA_Cross,
2026-03-05 10:18:39.153507,JAYA.JK,131.0,84.0,154.5,52.19512195121951,0.017586629426213904,0.17938931297709923,0.06502064147348374,0,MA_Cross,
2026-03-05 10:18:39.297475,JRPT.JK,1090.0,1057.857142857143,1106.0714285714287,54.54545454545455,0.9511069493679353,0.014744429882044562,0.012048192771084338,0,MA_Cross,
2026-03-05 10:18:39.796433,KKGI.JK,344.0,323.7142857142857,354.14285714285717,69.56521739130434,0.10108445886230595,0.029485049833887042,-0.022405243896940836,0,MA_Cross,
2026-03-05 10:18:40.516101,LPPF.JK,1895.0,1825.7142857142858,1929.642857142857,53.19148936170213,0.13053469677165824,0.018281191104410104,0.04020979020979016,0,MA_Cross,
2026-03-05 10:18:40.846702,MAIN.JK,845.0,770.7142857142857,882.1428571428571,62.903225806451616,0.08833767708843904,0.04395604395604396,-0.02702032721864149,0,MA_Cross,
2026-03-05 10:18:41.131250,MBMA.JK,765.0,619.2857142857142,837.8571428571429,53.09734513274336,0.13853322508532612,0.09523809523809525,0.0810906016626743,0,MA_Cross,
2026-03-05 10:18:41.350268,MDKA.JK,3550.0,3125.714285714286,3762.1428571428573,61.016949152542374,0.054610882762273105,0.05975855130784708,0.1247285648483253,0,MA_Cross,
2026-03-05 10:18:41.503417,MEDC.JK,1850.0,1607.857142857143,1971.0714285714287,66.66666666666666,0.1788158133925984,0.06544401544401544,0.09031268359553489,0,MA_Cross,
2026-03-05 10:18:41.555864,MEGA.JK,4140.0,3286.4285714285716,4566.785714285715,62.42424242424242,0.0021241193755089038,0.10308833678398896,0.09069185252617211,0,MA_Cross,
2026-03-05 10:18:42.187257,MPMX.JK,1010.0,984.2857142857143,1022.8571428571429,50.0,0.030572912114471832,0.01272984441301273,0.015445366390083022,0,MA_Cross,
2026-03-05 10:18:42.317275,MSIN.JK,500.0,386.57142857142856,556.7142857142857,53.731343283582085,0.13515918538856003,0.11342857142857143,0.049966465459423126,0,MA_Cross,
2026-03-05 10:18:42.434338,MTFN.JK,30.0,24.42857142857143,32.785714285714285,62.50000000000001,0.6290545032173015,0.09285714285714285,-0.035688536409516886,0,MA_Cross,
2026-03-05 10:18:42.698859,NFCX.JK,1945.0,1655.7142857142858,2089.6428571428573,75.64102564102564,0.0035315930427617056,0.07436650752846126,0.07695427038492726,0,MA_Cross,
2026-03-05 10:18:42.900240,NISP.JK,1505.0,1452.857142857143,1531.0714285714287,39.99999999999999,0.044485569231404606,0.017323208353108688,0.04666256746601076,0,MA_Cross,
2026-03-05 10:18:43.231454,PANS.JK,1700.0,1610.0,1745.0,72.58064516129032,0.06249840565291702,0.026470588235294117,0.05079586530534587,0,MA_Cross,
2026-03-05 10:18:43.385570,PGAS.JK,2380.0,2211.4285714285716,2464.285714285714,62.295081967213115,0.038888941309734706,0.03541416566626651,0.07044852384557158,0,MA_Cross,
2026-03-05 10:18:43.721948,POWR.JK,730.0,692.1428571428571,748.9285714285714,68.75,0.042374935988182795,0.02592954990215264,0.006264958468252915,0,MA_Cross,
2026-03-05 10:18:43.795043,PPRE.JK,198.0,145.57142857142856,224.21428571428572,47.39583333333333,0.020225279636615703,0.1323953823953824,0.11337088026700047,0,MA_Cross,
2026-03-05 10:18:43.986035,PSSI.JK,376.0,346.85714285714283,390.57142857142856,63.04347826086957,0.23572678733633162,0.03875379939209726,-0.010325131810193452,0,MA_Cross,
2026-03-05 10:18:44.033607,PTBA.JK,2910.0,2758.5714285714284,2985.714285714286,77.27272727272728,0.22594148672821388,0.026018654884634264,0.056079245885924306,0,MA_Cross,
2026-03-05 10:18:44.299728,RALS.JK,520.0,488.0,536.0,66.93548387096774,0.038773886666955186,0.03076923076923077,0.06975989617131732,0,MA_Cross,
2026-03-05 10:18:44.334627,RDTX.JK,16150.0,14757.142857142857,16846.428571428572,57.558139534883715,0.023547880690737835,0.04312251216275984,0.060040107718747425,0,MA_Cross,
2026-03-05 10:18:44.971559,SILO.JK,2740.0,2582.8571428571427,2818.5714285714284,50.0,0.03546597373411054,0.02867570385818561,0.034847683120417194,0,MA_Cross,
2026-03-05 10:18:45.012121,SIMP.JK,585.0,543.5714285714286,605.7142857142857,52.0,0.06334602242667971,0.03540903540903541,0.007898351648351688,0,MA_Cross,
